,politician_name,politician_username,gender,party,tweet_text,tweet_retweet_count,tweet_favorite_count,Joy,IBM_text,Analytical,Sadness,Confident,Fear,Anger,Tentative
809,Barbara Mikulski,SenatorBarb,W,D,This #WorldAIDSDay we remember millions of lives lost to HIV/AIDS &amp; recommit ourselves to an #AIDSFreeGeneration,19,46,,,,,,,,
810,Barbara Mikulski,SenatorBarb,W,D,Peaceful protest &amp; right of all citizens to be heard are cornerstones of our democracy--,47,102,,Peaceful protest &amp; right of all citizens to be heard are cornerstones of our democracy--.,,,0.727798,,,
811,Barbara Mikulski,SenatorBarb,W,D,My statement standing behind protesters &amp; Native American tribes against continued construction of Dakota Access Pi------ https://t--co/wU4NWRrGQW,108,234,,My statement standing behind protesters &amp; Native American tribes against continued construction of Dakota Access Pi------ https://t--co/wU4NWRrGQW.,0.885332,,,,,
812,Barbara Mikulski,SenatorBarb,W,D,My very own team has a CAP pilot who serves among us - Mrs-- O-- - demonstrating commitment to helping others &amp; to public service--,9,20,0.711056,My very own team has a CAP pilot who serves among us - Mrs-- O-- - demonstrating commitment to helping others &amp; to public service--.,,,0.560944,,,
813,Barbara Mikulski,SenatorBarb,W,D,Achievements of Civil Air Patrol are important to America &amp; our history protecting our homeland &amp; nat'l defense during WWII--,13,19,,,,,,,,
814,Barbara Mikulski,SenatorBarb,W,D,Pleased Senate passed my bipartisan resolution w @SenatorCollins honoring 75th anniversary of Civil Air Patrol https://t--co/CFREPAXxLS,11,19,0.819572,Pleased Senate passed my bipartisan resolution w @SenatorCollins honoring 75th anniversary of Civil Air Patrol https://t--co/CFREPAXxLS.,,,,,,
815,Barbara Mikulski,SenatorBarb,W,D,Kudos to my colleague @SenWhitehouse keeping up drumbeat to #ActOnClimate w 150th floor speech calling for action-- https://t--co/T6l9svHPdw,14,35,,,,,,,,
816,Barbara Mikulski,SenatorBarb,W,D,--@ChrisVanHollen brings experience &amp; skill-- He'll be an excellent advocate for the day-to-day needs of MD &amp; long-range needs of the nation--,22,73,,,,,,,,
817,Barbara Mikulski,SenatorBarb,W,D,Great news for MD &amp; nation - @ChrisVanHollen will serve on Appropriations Committee when I retire https://t--co/1HB9AqiQDO,36,113,0.585858,Great news for MD &amp; nation - @ChrisVanHollen will serve on Appropriations Committee when I retire https://t--co/1HB9AqiQDO.,,,,,,
818,Barbara Mikulski,SenatorBarb,W,D,RT @SenateApprops: Read @SenatorBarb's statement on disappointing GOP decision to abandon approps process &amp; put the gov't on autopilot http------,11,0,,,,,,,,
819,Barbara Mikulski,SenatorBarb,W,D,"Saddened by passing of Gwen Ifill, a renowned journalist who told stories of peoples lives across America w grace &amp; integrity--",37,123,,"Saddened by passing of Gwen Ifill, a renowned journalist who told stories of peoples lives across America w grace &amp; integrity--.",,0.707441,,,,
820,Barbara Mikulski,SenatorBarb,W,D,This Veterans Day &amp; every day we thank our veterans and military families for their service &amp; sacrifice to keep America safe--,11,52,,This Veterans Day &amp; every day we thank our veterans and military families for their service &amp; sacrifice to keep America safe--.,,,0.579436,,,
821,Barbara Mikulski,SenatorBarb,W,D,Proud to pass the torch of service to the people of Maryland to @ChrisVanHollen-- https://t--co/NnJYr2WEgx,46,184,0.799514,Proud to pass the torch of service to the people of Maryland to @ChrisVanHollen-- https://t--co/NnJYr2WEgx.,,,,,,
822,Barbara Mikulski,SenatorBarb,W,D,"#EqualPay isn't just a women's issue, it's a family issue-- I'm fighting for Paycheck Fairness Act to stop wage discrimination once &amp; for all",43,114,,"#EqualPay isn't just a women's issue, it's a family issue-- I'm fighting for Paycheck Fairness Act to stop wage discrimination once &amp; for all.",0.762356,,,,,
823,Barbara Mikulski,SenatorBarb,W,D,"It's outrageous that &gt;50 yrs after #EqualPay Act signed into law, Latina women earn just 54C/ for every $ a man earns-- #womensucceed",32,70,,,,,,,,
824,Barbara Mikulski,SenatorBarb,W,D,Together w @DHSgov Secretary &amp; @SecretService Director will speak w personnel &amp; USSS trainees on staunch support for their critical mission--,0,14,,,,,,,,
825,Barbara Mikulski,SenatorBarb,W,D,Headed to @SecretService training grounds in Beltsville MD to meet w men &amp; women of @DHSgov on front lines each day keeping America safe--,5,28,,,,,,,,
826,Barbara Mikulski,SenatorBarb,W,D,Must continue fight for #equalpay for equal work-- https://t--co/s0ShTKfX3P,16,45,,Must continue fight for #equalpay for equal work-- https://t--co/s0ShTKfX3P.,,,0.704642,,,
827,Barbara Mikulski,SenatorBarb,W,D,"Congrats @NASA, @NASA_Wallops &amp; @OrbitalATK on successful return to flight of #Antares blasting off from Eastern Shore on way to ISS--",41,118,0.862879,"Congrats @NASA, @NASA_Wallops &amp; @OrbitalATK on successful return to flight of #Antares blasting off from Eastern Shore on way to ISS--.",,,,,,
828,Barbara Mikulski,SenatorBarb,W,D,"At @NASA_Wallops on Eastern Shore, close partnership btwn federal &amp; state agencies w dynamic private sector working together to create jobs--",7,18,,,,,,,,
829,Barbara Mikulski,SenatorBarb,W,D,"Fired up for @NASA, @OrbitalATK #Antares launch &amp; return to flight taking Cygnus on critical resupply mission to In------ https://t--co/WN5aDmhfOW",77,177,,,,,,,,
830,Barbara Mikulski,SenatorBarb,W,D,She's a librarian's librarian - will guard our knowledge &amp; guide next generation searching for window to the world #LibrarianofCongress,22,65,0.678511,She's a librarian's librarian - will guard our knowledge &amp; guide next generation searching for window to the world #LibrarianofCongress. Dr-- Hayden brought Enoch Pratt Lib-- into 21st century while making it safe &amp; trusted place for all- keeping open during unrest in Baltimore.,0.683595,,,,,
831,Barbara Mikulski,SenatorBarb,W,D,Dr-- Hayden brought Enoch Pratt Lib-- into 21st century while making it safe &amp; trusted place for all- keeping open during unrest in Baltimore,10,34,0.561037,So honored to introduce Dr-- Carla Hayden today as first woman &amp; first African American #LibrarianOfCongress https://t--co/218smmg8oP.,,,,,,
832,Barbara Mikulski,SenatorBarb,W,D,So honored to introduce Dr-- Carla Hayden today as first woman &amp; first African American #LibrarianOfCongress https://t--co/218smmg8oP,90,252,0.561037,So honored to introduce Dr-- Carla Hayden today as first woman &amp; first African American #LibrarianOfCongress https://t--co/218smmg8oP.,,,,,,
833,Barbara Mikulski,SenatorBarb,W,D,RT @MDMEMA: FAQs: Here is what this State of Emergency means for this weekend: https://t--co/0H1Vmnvzec,14,0,,,,,,,,
834,Barbara Mikulski,SenatorBarb,W,D,"RT @MDMEMA: Heavy rain, wind, &amp; poss flooding forecasted for the next few days from Tropical Storm Hermine--  Follow local weather for more------",53,0,,,,,,,,
835,Barbara Mikulski,SenatorBarb,W,D,RT @lukebroadwater: Current #Olympics Gold medal count:--1) USA 15 --2) China 11 --3) Maryland 10  --------4) Japan 7 --5) Australia 5 ,1540,0,0.889134,Congrats to amazing @MichaelPhelps on 22nd gold &amp;13th individual gold- breaking record set by Leonidas of Rhodes in 152 BC-- #Rio2016.,,,,,,
836,Barbara Mikulski,SenatorBarb,W,D,Congrats to amazing @MichaelPhelps on 22nd gold &amp;13th individual gold- breaking record set by Leonidas of Rhodes in 152 BC-- #Rio2016,18,59,0.889134,Congrats to amazing @MichaelPhelps on 22nd gold &amp;13th individual gold- breaking record set by Leonidas of Rhodes in 152 BC-- #Rio2016.,,,,,,
837,Barbara Mikulski,SenatorBarb,W,D,What an exciting race in women's 4x200 free relay-- So much fun watching #USA &amp; @katieledecky come back and win gold-- Making MD proud--,8,32,0.944284,What an exciting race in women's 4x200 free relay-- So much fun watching #USA &amp; @katieledecky come back and win gold-- Making MD proud--.,,,,,,
838,Barbara Mikulski,SenatorBarb,W,D,Furious &amp; fed up at Congress's inability to act &amp; protect us from #Zika public health emergency-- Time to return &amp; pass clean bill #DoYourJob,32,62,,Facts are clear- #Zika is here affecting women &amp; babies-- Americans deserve govt on their side-- But Congress left town w/o emergency funding.,,,0.80026,,,
839,Barbara Mikulski,SenatorBarb,W,D,Facts are clear- #Zika is here affecting women &amp; babies-- Americans deserve govt on their side-- But Congress left town w/o emergency funding,32,36,,Facts are clear- #Zika is here affecting women &amp; babies-- Americans deserve govt on their side-- But Congress left town w/o emergency funding.,,,0.80026,,,
840,Barbara Mikulski,SenatorBarb,W,D,Low-interest loans will help our families &amp; businesses rebuild and resume lives-- Will continue fighting so Howard Co has gov't on their side,12,31,,,,,,,,
841,Barbara Mikulski,SenatorBarb,W,D,So glad @SBAgov making low-interest disaster loans available to Ellicott City after the devastating &amp; deadly flooding--,11,12,,,,,,,,
842,Barbara Mikulski,SenatorBarb,W,D,Another golden night for MD &amp; #USA- @katieledecky was amazing in 200 fly-- And WOW how exciting watching @MichaelPhelps win golds 20 &amp; 21--,10,44,0.914772,Another golden night for MD &amp; #USA- @katieledecky was amazing in 200 fly-- And WOW how exciting watching @MichaelPhelps win golds 20 &amp; 21--.,,,,,,
843,Barbara Mikulski,SenatorBarb,W,D,And congrats to Baltimore's own @MichaelPhelps bringing home 19th gold &amp; 23rd medal w/ men's 4x100 free relay-- Great race by #USA-- #Rio2016,11,48,0.660749,And congrats to Baltimore's own @MichaelPhelps bringing home 19th gold &amp; 23rd medal w/ men's 4x100 free relay-- Great race by #USA-- #Rio2016.,,,,,,
844,Barbara Mikulski,SenatorBarb,W,D,Another great night watching MDers in the pool @ #Rio2016 Amazing watching @katieledecky crush her own WR on her way to gold in 400 free--,13,46,0.879787,Another great night watching MDers in the pool @ #Rio2016 Amazing watching @katieledecky crush her own WR on her way to gold in 400 free--.,,,,,,
845,Barbara Mikulski,SenatorBarb,W,D,Wow-- So exciting watching MDers @chasekalisz &amp; @katieledecky win silver last night in #RioOlympics2016-- Can't wait to see what's next--,12,58,0.808302,Wow-- So exciting watching MDers @chasekalisz &amp; @katieledecky win silver last night in #RioOlympics2016-- Can't wait to see what's next--.,,,,,,
846,Barbara Mikulski,SenatorBarb,W,D,Want Ellicott City to know I'm on your side fighting so you have gov't on your side helping rebuild homes &amp; business and resume lives,14,55,,,,,,,,
847,Barbara Mikulski,SenatorBarb,W,D,"Thoughts &amp; prayers to those who lost a loved one-- Join community thanking first responders for fast action, selflessness in face of danger",9,37,,,,,,,,
848,Barbara Mikulski,SenatorBarb,W,D,In Ellicott City w/ @hocogovexec &amp; @CalvinBallTeam learning about devastating damage from this weekend's flooding https://t--co/DgWQJ4XFox,16,47,,,,,,,,
849,Barbara Mikulski,SenatorBarb,W,D,"RT @HoCoGovExec: --@SenatorBarb getting briefed on flooding damage to Main Street, Ellicott City-- Ty for your support-- #HoCoMD https://t--co/------",13,0,0.749286,"RT @HoCoGovExec: --@SenatorBarb getting briefed on flooding damage to Main Street, Ellicott City-- Ty for your support-- #HoCoMD https://t--co/------. RT @portofbalt: LIVE on #Periscope: Port of Baltmore welcomes 1st container ship through new Panama Canal https://t--co/fpBKyW0DEb.",,,,,,
850,Barbara Mikulski,SenatorBarb,W,D,RT @portofbalt: LIVE on #Periscope: Port of Baltmore welcomes 1st container ship through new Panama Canal https://t--co/fpBKyW0DEb,11,0,,,,,,,,
851,Barbara Mikulski,SenatorBarb,W,D,"I've fought hard to deepen shipping channels &amp; maintain @portofbalt as gateway to MD, America &amp; jobs jobs jobs--",4,26,,--@portofbalt is MD's economic power house supporting thousands of jobs &amp; keeping our economy rolling--.,0.532616,,,,,
852,Barbara Mikulski,SenatorBarb,W,D,--@portofbalt is MD's economic power house supporting thousands of jobs &amp; keeping our economy rolling--,7,15,0.785961,--@portofbalt is MD's economic power house supporting thousands of jobs &amp; keeping our economy rolling--.,0.532616,,,,,
853,Barbara Mikulski,SenatorBarb,W,D,"Headed to @PortofBalt to join in welcoming first super container ship through new Panama Canal, supporting jobs today &amp; tomorrow--",3,35,0.785961,"Headed to @PortofBalt to join in welcoming first super container ship through new Panama Canal, supporting jobs today &amp; tomorrow--.",,,,,,
854,Barbara Mikulski,SenatorBarb,W,D,Our nation &amp; its library will be well served w @PrattLibrary's Dr-- Hayden at the helm-- https://t--co/SMG48tgdb2,14,39,,"Dr-- Hayden is a skilled manager of large, complex projects - handling large budgets while avoiding techno-boondoggles &amp; producing results--.",0.828638,,,,,
855,Barbara Mikulski,SenatorBarb,W,D,"Dr-- Hayden is a skilled manager of large, complex projects - handling large budgets while avoiding techno-boondoggles &amp; producing results--",6,21,,"Dr-- Hayden is a skilled manager of large, complex projects - handling large budgets while avoiding techno-boondoggles &amp; producing results--.",0.828638,,,,,
856,Barbara Mikulski,SenatorBarb,W,D,Today I spoke out on #Senate floor in support of Dr-- Carla Hayden's nomination to be Librarian of Congress-- WATCH https://t--co/7O0yuG5Nfo,6,41,,As we grieve w victims families &amp; struggle to understand tragedy we should lift our voices in unified call for peace https://t--co/aHA8DOCWmo.,0.638807,0.668869,,,,
857,Barbara Mikulski,SenatorBarb,W,D,As we grieve w victims families &amp; struggle to understand tragedy we should lift our voices in unified call for peace https://t--co/aHA8DOCWmo,14,27,,As we grieve w victims families &amp; struggle to understand tragedy we should lift our voices in unified call for peace https://t--co/aHA8DOCWmo.,0.638807,0.668869,,,,
858,Barbara Mikulski,SenatorBarb,W,D,I offer my condolences to families &amp; loved ones of officers killed &amp; injured in line of duty &amp; civilians caught in crossfire in Dallas--,10,34,0.674597,I offer my condolences to families &amp; loved ones of officers killed &amp; injured in line of duty &amp; civilians caught in crossfire in Dallas--.,0.554648,0.745104,,,,
859,Barbara Mikulski,SenatorBarb,W,D,Job well done @NASA @NASAJPL on successful arrival at Jupiter of @NASAJuno studying the Gas Giant &amp; origins of our solar system--,11,32,0.674597,Job well done @NASA @NASAJPL on successful arrival at Jupiter of @NASAJuno studying the Gas Giant &amp; origins of our solar system--.,0.554648,,,,,
860,Barbara Mikulski,SenatorBarb,W,D,Wishing families across Maryland &amp; America a happy &amp; safe #IndependenceDay--,13,26,0.780159,Wishing families across Maryland &amp; America a happy &amp; safe #IndependenceDay--.,0.862286,,,,,
861,Barbara Mikulski,SenatorBarb,W,D,Happy July 4 to our Armed Forces keeping us safe-including @USNavy men &amp; women aboard @GW_CVN73 George Washington-- https://t--co/qxUcRWdm4t,18,60,0.749157,Happy July 4 to our Armed Forces keeping us safe-including @USNavy men &amp; women aboard @GW_CVN73 George Washington-- https://t--co/qxUcRWdm4t.,0.887937,,,,,
862,Barbara Mikulski,SenatorBarb,W,D,"I join so many in MD, across US &amp; around world honoring Elie Wiesel's lasting legacy to ensure atrocities of holocaust never happen again--",16,66,0.749157,"I join so many in MD, across US &amp; around world honoring Elie Wiesel's lasting legacy to ensure atrocities of holocaust never happen again--.",,,,,,
863,Barbara Mikulski,SenatorBarb,W,D,Joined w bipartisan colleagues in Congress to award Elie Wiesel Congressional Gold Medal for speaking up &amp; speaking out for what's right--,9,35,,Saddened by loss of Elie Wiesel who survived horrors of the holocaust &amp; dedicated his life to a world of peace &amp; justice--.,,0.598523,,,,
864,Barbara Mikulski,SenatorBarb,W,D,Saddened by loss of Elie Wiesel who survived horrors of the holocaust &amp; dedicated his life to a world of peace &amp; justice--,11,34,0.676361,Saddened by loss of Elie Wiesel who survived horrors of the holocaust &amp; dedicated his life to a world of peace &amp; justice--.,,0.598523,0.812632,,,
865,Barbara Mikulski,SenatorBarb,W,D,"We'll all remember &amp; miss Pat Summitt-she always did her best, she won &amp; she led so many others to victory with her-- https://t--co/QWvxAChaKZ",3,14,0.676361,"We'll all remember &amp; miss Pat Summitt-she always did her best, she won &amp; she led so many others to victory with her-- https://t--co/QWvxAChaKZ.",,,0.812632,,,
